YEARYY,HOSPID,HOSPNAME,SPECIALNAME,CODE2,CODE3,CODE5,CODE8,CODE9,CODE10,CODE11,,
102Q1,1522011115,陽明醫院                                                    ,地區醫院            ,139.00,3.80,0.9928,2,,y,y,,
102Q1,1122010012,戴德森醫療財團法人嘉義基督教醫院                            ,區域醫院            ,406.00,3.76,0.9852,7,,y,y,,
102Q1,3522023037,正安診所                                                    ,診所                ,181.00,3.63,0.9889,2,,n,n,,
102Q1,3522023680,安馨嘉義內科診所                                            ,診所                ,113.00,4.04,0.9911,1,,n,y,,
102Q1,3522023984,家馨診所                                                    ,診所                ,115.00,4.10,1.0000,1,,n,n,,
102Q1,1522021273,祥太醫院                                                    ,地區醫院            ,31.00,3.78,1.0000,1,,n,n,,
102Q1,0622020017,臺中榮民總醫院嘉義分院                                      ,區域醫院            ,55.00,3.81,1.0000,3,,y,n,,
102Q1,1522021255,慶昇醫院                                                    ,地區醫院            ,95.00,3.65,1.0000,1,,n,n,,
102Q1,0931010016,中英醫療社團法人中英醫院                                    ,地區醫院            ,184.00,4.15,1.0000,3,,n,n,,
102Q1,3531016960,仁謙診所                                                    ,診所                ,55.00,3.88,0.9818,1,,n,n,,
102Q1,3531013763,昕隆診所                                                    ,診所                ,105.00,4.00,0.9809,1,,n,n,,
102Q1,1531010082,板新醫院                                                    ,地區醫院            ,52.00,4.48,1.0000,1,,n,n,,
102Q1,3531015472,陳尚志診所                                                  ,診所                ,82.00,4.06,1.0000,1,,n,n,,
102Q1,1531011356,德全醫院                                                    ,地區醫院            ,98.00,3.93,0.9795,1,,n,n,,
102Q1,3531015865,憲安診所                                                    ,診所                ,80.00,4.07,0.9875,1,,y,n,,
102Q1,1531010108,蕭中正醫院                                                  ,地區醫院            ,154.00,3.65,0.9935,2,,n,n,,
102Q1,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院                ,醫學中心            ,332.00,4.08,0.9608,10,,y,y,,
102Q1,3531025361,仁暉診所                                                    ,診所                ,97.00,4.14,0.9793,2,,y,y,,
102Q1,3531025085,江生診所                                                    ,診所                ,81.00,4.03,0.9753,2,,n,n,,
102Q1,1531021174,祐民醫院                                                    ,地區醫院            ,49.00,3.84,0.9795,1,,y,n,,
102Q1,3531024711,康全診所                                                    ,診所                ,164.00,4.07,1.0000,2,,n,n,,
102Q1,0131020016,新北市立聯合醫院                                            ,區域醫院            ,142.00,3.82,0.9929,4,,y,y,,
102Q1,3531022333,德澤診所                                                    ,診所                ,101.00,4.23,1.0000,1,,n,n,,
102Q1,3531024640,輝德診所                                                    ,診所                ,77.00,4.07,1.0000,1,,n,n,,
102Q1,1231030015,天主教耕莘醫療財團法人永和耕莘醫院                          ,地區醫院            ,132.00,3.88,0.9924,2,,y,y,,
102Q1,1531031241,永和振興醫院                                                ,地區醫院            ,62.00,3.80,1.0000,1,,n,y,,
102Q1,3531033916,睿康診所                                                    ,診所                ,107.00,3.83,0.9626,1,,y,y,,
102Q1,3531031752,戴良恭診所                                                  ,診所                ,137.00,4.01,0.9854,3,,n,n,,
102Q1,1531040259,中祥醫院                                                    ,地區醫院            ,87.00,3.75,1.0000,1,,n,n,,
102Q1,3531044286,承安聯合診所                                                ,診所                ,127.00,3.97,0.9448,2,,n,n,,
102Q1,3531043823,欣禾診所                                                    ,診所                ,141.00,3.99,0.9787,2,,n,n,,
102Q1,3531045041,皇秦診所                                                    ,診所                ,78.00,3.94,1.0000,1,,n,n,,
102Q1,3531045087,福星診所                                                    ,診所                ,48.00,3.60,0.9791,1,,n,n,,
102Q1,1331040513,衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉              ,區域醫院            ,280.00,4.01,0.9714,5,,y,n,,
102Q1,1231050017,天主教耕莘醫療財團法人耕莘醫院                              ,區域醫院            ,202.00,3.27,0.9900,6,,y,y,,
102Q1,1531050077,同仁醫院                                                    ,地區醫院            ,123.00,3.83,0.9837,1,,n,n,,
102Q1,1131050515,佛教慈濟醫療財團法人台北慈濟醫院                            ,區域醫院            ,303.00,3.34,0.9867,6,,y,y,,
102Q1,3531053285,國城診所                                                    ,診所                ,139.00,3.97,0.9856,1,,n,n,,
102Q1,3531065605,文鼎診所                                                    ,診所                ,69.00,4.05,1.0000,2,,y,n,,
102Q1,3531065141,安庚內科診所                                                ,診所                ,86.00,4.02,0.9883,1,,y,n,,
102Q1,3531063567,安新診所                                                    ,診所                ,76.00,4.07,1.0000,1,,n,n,,
102Q1,3531061214,志豪診所                                                    ,診所                ,93.00,3.95,0.9892,1,,n,n,,
102Q1,3531064591,祥佑診所                                                    ,診所                ,68.00,4.50,1.0000,1,,n,n,,
102Q1,0931060016,新仁醫療社團法人新仁醫院                                    ,地區醫院            ,77.00,4.14,0.9740,1,,n,n,,
102Q1,3531063870,新庚診所                                                    ,診所                ,98.00,3.94,0.9795,2,,y,n,,
102Q1,1531060180,新泰綜合醫院                                                ,地區醫院            ,102.00,3.92,0.9901,1,,y,n,,
102Q1,3531065490,新莊新仁診所                                                ,診所                ,310.00,4.02,0.9838,3,,n,n,,
102Q1,0131060029,衛生福利部臺北醫院                                          ,區域醫院            ,168.00,3.33,0.9761,3,,y,y,,
102Q1,0131060010,衛生福利部樂生療養院                                        ,地區醫院            ,46.00,4.02,0.9565,1,,n,n,,
102Q1,1531071030,仁愛醫院                                                    ,地區醫院            ,105.00,3.94,0.9904,1,,n,n,,
102Q1,3531072280,松禾診所                                                    ,診所                ,68.00,4.02,1.0000,1,,n,n,,
102Q1,3531072208,家祥診所                                                    ,診所                ,119.00,3.89,1.0000,1,,n,n,,
102Q1,3531081645,佳晟診所                                                    ,診所                ,61.00,3.99,0.9836,1,,y,n,,
102Q1,3531081609,幸安診所                                                    ,診所                ,88.00,3.87,1.0000,1,,n,n,,
102Q1,1131090019,行天宮醫療志業醫療財團法人恩主公醫院                        ,區域醫院            ,196.00,3.57,0.9897,3,,y,y,,
102Q1,3531091729,慧安診所                                                    ,診所                ,106.00,4.19,1.0000,2,,y,n,,
102Q1,1531100027,公祥醫院                                                    ,地區醫院            ,86.00,4.08,1.0000,1,,n,n,,
102Q1,3531104965,怡安診所                                                    ,診所                ,100.00,3.98,1.0000,2,,n,n,,
102Q1,1131100010,財團法人基督長老教會馬偕紀念醫院淡水分院                    ,醫學中心            ,155.00,4.02,0.9741,4,,y,n,,
102Q1,3531112627,世康診所                                                    ,診所                ,116.00,3.92,0.9741,2,,n,n,,
102Q1,3531111077,東暉診所                                                    ,診所                ,129.00,4.03,0.9767,2,,n,n,,
102Q1,1131110516,國泰醫療財團法人汐止國泰綜合醫院                            ,區域醫院            ,192.00,3.93,0.9687,3,,y,y,,
102Q1,3531132816,元佳診所                                                    ,診所                ,87.00,4.04,1.0000,1,,n,n,,
102Q1,3531132469,元福診所                                                    ,診所                ,84.00,4.05,1.0000,1,,y,y,,
102Q1,3531132807,同心診所                                                    ,診所                ,39.00,3.69,1.0000,1,,n,n,,
102Q1,1531131148,恩樺醫院                                                    ,地區醫院            ,59.00,3.76,0.9830,1,,y,y,,
102Q1,3531132414,廣泉診所                                                    ,診所                ,76.00,3.97,0.9736,1,,n,n,,
102Q1,3531142456,仁美診所                                                    ,診所                ,102.00,3.94,0.9901,2,,n,n,,
102Q1,3531140774,集賢內科診所                                                ,診所                ,170.00,4.03,0.9764,3,,n,n,,
102Q1,3531161540,宏明診所                                                    ,診所                ,95.00,4.02,0.9894,1,,n,n,,
102Q1,3531181284,劉英昌診所                                                  ,診所                ,47.00,3.44,0.9148,1,,y,n,,
